1076.3,5.0667,90,60,0.15945,0.22712,3,652,19.331,0.82005,4.5457,0.006248,0.10584,2.9202,0.16248,0.028125,0.0375,0.056484,0.00012858,4,1.893,0.47476,0.11757,0.91,0.036063,7.2021,3.5243,15.75,59.75,4.3821
1046.3,4.8,90,60,0.14949,0.23584,2.75,620,20.231,0.83492,4.7118,0.0054088,0.10076,2.9531,0.15273,0.02875,0.035625,0.053879,8.9105e-05,4,2.0151,0.42331,0.14028,0.918,0.029579,7.8735,16.223,15,59.75,4.1541
1050.5,3.2667,75,45,0.15945,0.24302,3.25,585,20.342,0.81432,4.1998,0.0074275,0.11955,2.927,0.15604,0.031875,0.038125,0.05969,9.6367e-05,3,2.0151,0.47079,0.11132,0.904,0.024556,6.8359,23.008,15.5,56.75,4.1056
1070.1,3.5333,75,45,0.14949,0.24462,2.75,575,22.911,0.81224,4.3309,0.0063964,0.11102,2.8874,0.15388,0.02875,0.035625,0.056294,4.91e-05,4,1.893,0.48531,0.10312,0.908,0.033484,6.7139,17.423,13.25,51.75,3.1418
1035,4.7333,90,60,0.15945,0.24214,3,590,20.099,0.82392,4.7147,0.0061014,0.098229,2.9215,0.15552,0.0275,0.0325,0.058218,0.00011535,4,2.0151,0.41927,0.13783,0.92,0.03394,7.8735,11.754,15.75,58,4.2292
1051.7,5.2667,90,60,0.16942,0.2292,3.5,645,18.513,0.81669,4.2989,0.0060148,0.10663,2.9537,0.16609,0.03,0.038125,0.053666,0.00010798,4,2.0151,0.47823,0.091966,0.896,0.030023,6.6528,4.412,15.5,58,4.1765
1068,4.8,90,60,0.14949,0.23701,2.5,615,19.674,0.8238,4.6027,0.0060965,0.10749,2.9103,0.15388,0.028125,0.03625,0.051715,0.00012016,4,1.893,0.44981,0.12983,0.916,0.023337,7.5073,21.31,15.75,57.25,4.1842
1052.5,3.1333,75,45,0.14949,0.23535,3,622,21.053,0.82412,4.4755,0.0062215,0.11642,2.8591,0.14954,0.026875,0.038125,0.05089,9.2075e-05,3,2.0151,0.4326,0.13907,0.918,0.024595,7.7515,17.806,12.75,56.5,3.3351
1056,3.2667,60,45,0.13952,0.24384,2.75,580,24.574,0.81067,4.2868,0.0061058,0.11595,2.8204,0.15148,0.0275,0.036875,0.056831,4.9424e-05,3,1.893,0.47333,0.10946,0.914,0.029324,6.8359,17.102,13.25,52.25,3.2014
1088,5.2,120,60,0.17938,0.23792,3.25,611,19.04,0.81859,4.281,0.0070513,0.11471,2.9134,0.1597,0.030625,0.036875,0.058328,0.00011188,4,1.893,0.50545,0.099667,0.914,0.032963,6.5918,19.462,15.25,63,4.4738
1075.6,4.9333,90,60,0.17938,0.23281,3.25,632,19.291,0.82794,4.3899,0.0066842,0.10761,2.9714,0.15996,0.033125,0.03625,0.05226,0.00010654,4,1.893,0.48873,0.10792,0.912,0.026594,6.7749,18.89,16,57.5,4.2791
1085.6,3.7333,90,60,0.17938,0.23747,3.25,613,19.711,0.82811,4.4156,0.0060147,0.11303,2.8738,0.15484,0.026875,0.038125,0.055894,0.00011525,4,1.893,0.47435,0.11635,0.914,0.025887,6.7749,20.906,13,57.5,3.4527
1078.9,3.3333,60,45,0.17938,0.24653,3.25,561,24.251,0.81774,4.4587,0.0058459,0.11075,2.8905,0.15169,0.02875,0.035625,0.062155,4.9194e-05,3,1.893,0.48438,0.10987,0.896,0.029755,6.7749,16.636,12.5,53.5,3.0606
1055.1,4.8,90,60,0.18935,0.24302,3.25,585,19.596,0.81566,4.5885,0.0064805,0.10545,2.8654,0.15372,0.03125,0.038125,0.063431,0.00012331,4,2.0151,0.44105,0.13679,0.912,0.028628,7.6904,18.863,15.75,59.25,4.3607
1071.8,5.0667,90,60,0.14949,0.23584,2.75,620,18.358,0.825,4.4325,0.0061115,0.10578,2.9349,0.16495,0.028125,0.03625,0.054358,0.00011723,4,1.893,0.47568,0.1172,0.904,0.027673,6.8359,25.881,15,59.25,4.1434
1051,5.1333,90,60,0.16942,0.23655,3.25,617,17.738,0.81176,4.055,0.0080276,0.12375,2.9012,0.1665,0.028125,0.035625,0.057898,0.00013919,4,2.0151,0.48222,0.090978,0.894,0.029656,6.1646,20.558,16,61.25,4.5902
1027.5,3.2,90,60,0.18935,0.24083,3.25,597,19.166,0.82049,4.5114,0.0047609,0.10743,2.9369,0.15977,0.0325,0.035625,0.062681,0.00013142,4,2.0151,0.45033,0.12125,0.918,0.029688,7.1411,18.404,14.25,59.25,3.9225
1004.1,3.2667,60,45,0.13952,0.24688,3,558,25.166,0.81727,4.3982,0.0066153,0.10868,2.9839,0.1515,0.02875,0.036875,0.073593,0.00017575,3,2.0151,0.44957,0.12751,0.932,0.031911,7.2021,19.387,12.5,55.75,3.2188
1054.9,3.2667,90,60,0.12956,0.23921,2.5,605,18.645,0.80943,4.3916,0.0063795,0.11059,3.0107,0.16587,0.0375,0.04,0.063723,9.4654e-05,4,2.0151,0.45371,0.11932,0.906,0.039732,7.2632,17.898,12.75,55.25,3.2575
1071.9,5.2,90,60,0.16942,0.24368,3.25,581,18.254,0.81259,4.4645,0.0078073,0.10465,2.9429,0.16449,0.033125,0.04,0.068919,9.5442e-05,4,1.893,0.46618,0.12232,0.91,0.03456,6.958,13.748,15.25,59.25,4.2272
1104,5.1333,90,60,0.14949,0.23035,2.75,641,18.53,0.82232,4.4347,0.0065284,0.11607,2.8976,0.16378,0.03125,0.035,0.063842,0.00011474,4,1.893,0.51159,0.10809,0.904,0.03525,7.1411,14.071,15.5,59.5,4.3096
1059.9,3.4667,90,60,0.16942,0.244,3.5,579,19.623,0.80833,4.6266,0.0041373,0.10473,3.0158,0.15537,0.03375,0.040625,0.072035,0.00011292,4,1.893,0.44903,0.1352,0.92,0.032572,7.6294,20.972,14.75,58.5,4.0227
1008.4,3.4667,90,45,0.16942,0.24535,3.25,570,24.749,0.81313,4.1886,0.0074697,0.11631,2.9069,0.15147,0.0325,0.041875,0.074577,0.00014739,3,2.0151,0.45814,0.10552,0.91,0.034235,7.019,18.706,12.75,52.5,3.0811
1057,4.2,90,60,0.15945,0.23942,3,604,19.011,0.79942,4.5764,0.00574,0.10375,2.9337,0.16214,0.031875,0.04,0.068247,0.00012341,4,2.0151,0.43705,0.13547,0.91,0.035155,7.6904,16.167,16.25,57.75,4.3955
1104.1,4.9333,90,60,0.15945,0.23146,3.25,637,18.829,0.82153,4.574,0.0064497,0.11183,2.8699,0.16261,0.0275,0.03625,0.065056,9.2746e-05,4,1.893,0.50459,0.12212,0.912,0.03292,7.3242,3.484,15.75,60,4.4107
1086,3.9333,90,60,0.18935,0.23584,3.25,620,19.257,0.82463,4.4077,0.0060553,0.11399,2.8132,0.1543,0.033125,0.03875,0.059822,0.0001027,3,1.893,0.47185,0.11508,0.906,0.028769,7.019,17.451,14.5,58,3.9116
914.72,3.3333,60,45,0.13952,0.24589,2.75,566,25.694,0.81754,4.4401,0.0064067,0.10152,3.0015,0.15046,0.03,0.036875,0.064808,9.5346e-05,3,1.893,0.47561,0.11229,0.912,0.029925,6.8359,19.453,14.25,54.75,3.633
1064.2,4.7333,90,60,0.17938,0.24302,3.25,585,19.137,0.81245,4.5516,0.0058866,0.10192,2.9151,0.15497,0.029375,0.038125,0.068046,0.00014532,4,1.893,0.44884,0.13633,0.916,0.029439,7.6904,19.606,15.75,62,4.5953
1084,4.8,90,60,0.17938,0.23385,3.25,628,18.896,0.82282,4.5696,0.0064985,0.10852,2.9219,0.15998,0.030625,0.038125,0.062088,9.4428e-05,4,1.893,0.48154,0.12994,0.904,0.027171,7.3242,22.999,15.5,61.5,4.4701
1089.3,3.1333,75,45,0.17938,0.24178,3.25,592,23.266,0.82304,4.8045,0.0051779,0.097676,2.9208,0.1439,0.028125,0.035,0.062856,0.00012448,3,1.893,0.4705,0.13689,0.918,0.025511,7.5073,20.157,13.25,57.5,3.5313
1043.7,3.4667,90,60,0.13952,0.24285,2.5,586,21.286,0.80897,4.8446,0.0048364,0.096373,2.8972,0.15751,0.0325,0.03875,0.060814,0.00015729,4,2.0151,0.43475,0.13734,0.92,0.037484,7.7515,13.651,14,51.5,3.3418
1043.5,5.1333,90,60,0.16942,0.24196,3.25,591,18.486,0.81332,4.2095,0.0068355,0.11876,2.888,0.16224,0.0325,0.036875,0.069452,0.00011823,4,2.0151,0.46391,0.1025,0.902,0.037263,6.8359,21.04,15.5,61.5,4.4492
1030.3,4.8,90,60,0.16942,0.24024,3.5,600,19.132,0.81313,4.4509,0.0057063,0.10502,2.9706,0.16335,0.0275,0.03125,0.068241,0.00018303,4,2.0151,0.45567,0.12071,0.916,0.03918,7.019,7.2465,15.75,58.75,4.3188
1034.2,4.9333,90,60,0.15945,0.24044,3.25,599,19.476,0.81291,4.3878,0.0063061,0.11061,2.9544,0.16059,0.033125,0.038125,0.070279,0.00014792,4,2.0151,0.44913,0.12205,0.912,0.034523,7.1411,3.3272,15.25,59.75,4.2579
1011.2,4.7333,90,60,0.16942,0.244,3,579,19.152,0.80347,4.4714,0.0055551,0.11573,2.9527,0.16332,0.031875,0.0375,0.072884,0.00015665,4,2.0151,0.42976,0.13626,0.918,0.037128,7.8735,3.0114,15.75,59.25,4.3658
1011.8,4.8667,90,60,0.20928,0.23921,3.75,605,19.31,0.81889,4.5218,0.0057874,0.10548,2.9652,0.16346,0.03375,0.03625,0.06413,0.00014689,4,2.0151,0.4372,0.13795,0.912,0.030933,7.7515,7.5463,15.25,63.25,4.5126
1030.3,4.8667,90,60,0.14949,0.24159,2.75,593,18.936,0.80657,4.5546,0.0057467,0.10395,2.961,0.16301,0.02875,0.03375,0.068615,0.00014381,4,2.0151,0.45693,0.12095,0.914,0.036791,7.0801,20.834,15.5,60.75,4.4156
1032.9,4.6,90,60,0.16942,0.24083,3.25,597,19.82,0.8023,4.68,0.0059475,0.10247,2.8617,0.15627,0.03625,0.040625,0.070763,0.00014837,4,2.0151,0.43219,0.13989,0.914,0.028154,7.8125,21.62,15.75,61.5,4.5529
208.96,75.533,180,285,0.18935,0.24477,4.75,574,-1.3273,0.17791,1.1026,0.0021798,0.81313,0.0045696,0.9531,0.10063,0.1125,0.35764,0.16972,22,4.8241,0.95662,0.0086983,0.076,0.51478,0.36621,67.192,50.5,110.75,39.317
206.51,69.667,300,285,0.22921,0.24548,4.75,569,-0.86417,0.25709,1.0441,0.035059,0.71047,0.14673,0.73439,0.0975,0.1175,0.38596,0.10211,19,4.9463,0.93359,0.0073872,0.132,0.52693,0.30518,53.624,21.75,91.25,13.187
203.53,70.4,420,300,0.21925,0.24506,5,572,-1.0314,0.31258,1.1307,0.031191,0.54912,0.20689,0.84346,0.099375,0.11188,0.35085,0.13354,20,5.0684,0.90038,0.014034,0.15,0.68605,0.42725,41.407,41.5,94,25.006
193.33,74.533,345,315,0.23918,0.23879,5.5,607,-0.97004,0.26125,1.0387,0.031874,0.7169,0.12937,0.77961,0.10375,0.11188,0.40532,0.12396,23,5.3127,0.94932,0.0086977,0.058,0.5865,0.67139,57.529,30.25,97,19.085
164.14,72.4,405,375,0.21925,0.23701,6,615,-1.0998,0.19764,0.9717,0.033346,0.71386,0.081543,0.85111,0.098125,0.11,0.42259,0.15216,23,6.2897,0.96433,0.010469,0.078,0.81677,0.36621,25.804,40.5,98.25,27.537
139.84,65.067,60,420,0.28901,0.23091,7.25,639,-0.76387,0.18322,0.94635,0.022844,0.80826,0,0.76651,0.09375,0.10687,0.52408,0.0795,23,7.2667,0.87964,0.013705,0.09,0.95519,0.48828,20.221,48.75,92,29.85
133.12,45.133,60,360,0.26908,0.19114,6.25,743,0.68346,0.27523,0.96696,0.047485,0.62671,0.028339,0.6425,0.08625,0.09625,0.51139,0.030272,16,7.7553,0.28123,0.039798,0.11,0.70458,1.8921,50.814,49,107.25,37.009
126.05,61.467,150,330,0.30894,0.22978,7.25,643,-0.44669,0.28787,1.0143,0.033645,0.69108,0.082726,0.69906,0.093125,0.10812,0.56991,0.06684,22,7.9995,0.16755,0.034918,0.126,0.62775,0.54932,40.979,47.5,104.25,34.328
143.51,59,315,360,0.29897,0.21889,6.5,677,-0.48885,0.41116,1.1285,0.024917,0.61022,0.2517,0.67907,0.10375,0.10812,0.54901,0.091631,24,6.534,0.66077,0.049016,0.1,0.4611,2.2583,71.792,63,107.25,50.898
145.17,45.667,30,375,0.26908,0.21449,6.25,689,0.054414,0.32361,0.89173,0.041826,0.60928,0.030964,0.59665,0.098125,0.10625,0.54127,0.043436,18,7.511,0.56505,0.019839,0.104,0.73352,1.709,60.758,48.75,114.5,41.271
158.31,56.867,30,390,0.25911,0.20441,5.5,714,-0.42725,0.29596,0.87048,0.027764,0.62972,0,0.64471,0.0975,0.10875,0.52739,0.077822,23,6.9003,0.93664,0.0098175,0.11,0.68572,1.6479,35.843,44.25,113,36.234
144.22,58,150,330,0.23918,0.20981,5.25,701,-0.36152,0.30303,1.0128,0.029637,0.62795,0.13974,0.67192,0.095,0.1075,0.50042,0.052834,18,6.4118,0.92655,0.028127,0.156,0.46999,1.6479,32.96,49,111.75,40.486
157.66,55,255,330,0.26908,0.20941,5.75,702,-0.28049,0.2951,1.0978,0.024463,0.6646,0.21215,0.63838,0.095625,0.11063,0.5251,0.054031,20,5.9233,0.91097,0.032053,0.112,0.57097,1.0986,22.073,32.75,94,19.926
164.68,57.667,0,300,0.24914,0.20736,5,707,-0.11037,0.30594,1.0015,0.021494,0.65119,0.085072,0.65712,0.1,0.10687,0.45859,0.044108,20,6.1676,0.95531,0.016786,0.148,0.34289,1.5259,31.193,44,106.5,34.583
175.59,57,180,330,0.23918,0.20818,5,705,-0.30567,0.26519,1.0243,0.028013,0.73724,0.11298,0.64515,0.10063,0.10938,0.49014,0.027189,18,5.8012,0.96482,0.012028,0.134,0.49794,0.73242,32.194,54.75,105.25,41.456
176.89,67.067,180,345,0.21925,0.23461,5.25,625,-0.8746,0.24418,0.97524,0.019334,0.7417,0.016695,0.78785,0.09625,0.11688,0.47517,0.11881,24,5.679,0.96497,0.0032283,0.112,0.68661,1.1597,28.564,48.25,100.75,33.641
159.37,58.133,150,285,0.26908,0.22462,5.75,660,-0.58291,0.28728,1.041,0.016072,0.69662,0.092756,0.68565,0.10187,0.1175,0.49389,0.045872,22,5.9233,0.94706,0.01075,0.15,0.44597,0.61035,47.304,39.75,96.5,24.668
176.91,50.467,180,315,0.22921,0.1945,4.5,736,0.17348,0.26891,0.94233,0.021636,0.63029,0.092307,0.61333,0.09375,0.105,0.44896,0.027539,15,5.8012,0.96585,0.0071194,0.112,0.48408,0.85449,19.33,30.75,104.25,22.417
211.96,58.4,150,285,0.23918,0.21782,5.25,680,-0.52466,0.24534,0.86835,0.019428,0.66714,0.01175,0.64917,0.095,0.11188,0.51948,0.070459,22,6.1676,0.97367,0.0037908,0.09,0.71984,1.77,59.312,32.5,98.75,22.562
212.52,57.8,210,285,0.24914,0.21818,4.75,679,-0.43338,0.29173,0.96597,0.037418,0.57289,0.044808,0.66757,0.1,0.11313,0.4975,0.05613,22,6.0454,0.93861,0.010078,0.128,0.73214,1.77,29.504,46.75,109,37.957
219.4,51.8,90,285,0.24914,0.20736,5.75,707,-0.28621,0.29989,0.91813,0.05443,0.60937,0.04633,0.68417,0.09875,0.11188,0.46362,0.031126,18,5.9233,0.93602,0.01031,0.08,0.55301,0.79346,78.597,47.25,92.5,29.936
166.67,62.867,210,330,0.25911,0.22526,5.5,658,-0.73949,0.2398,0.9008,0.035248,0.69149,0.0071516,0.7033,0.095,0.11313,0.50932,0.081198,21,6.1676,0.97443,0.0058098,0.088,0.75499,0.67139,41.704,41.25,95.25,26.15
179.45,62.267,330,345,0.24914,0.2243,5.25,661,-0.58335,0.24828,0.8679,0.039911,0.58878,0.028737,0.69876,0.095625,0.11125,0.48632,0.069797,20,6.1676,0.95249,0.011594,0.072,0.73801,1.5259,62.503,44.5,96.25,27.633
166.25,60.8,60,315,0.24914,0.21562,5.5,686,-0.50587,0.2651,0.97278,0.03366,0.63019,0.060474,0.71896,0.091875,0.1125,0.47921,0.055145,21,6.0454,0.95638,0.010864,0.084,0.62619,0.42725,20.321,44,104.75,32.921
178.4,58.067,210,300,0.19932,0.20981,4.5,701,-0.16428,0.22618,0.99625,0.030862,0.68478,0.021915,0.67424,0.09625,0.11063,0.42946,0.020132,15,5.8012,0.9463,0.0051511,0.154,0.42008,0.67139,43.363,31.5,101,22.326
175.9,70.6,300,345,0.21925,0.23814,5.5,610,-1.0562,0.19073,1.0126,0,0.75316,0.043005,0.84383,0.095625,0.11438,0.44553,0.14821,24,5.9233,0.97139,0.0030239,0.084,0.65257,0.36621,18.025,26.25,91.75,15.897
183.33,63.4,150,330,0.24914,0.22365,5.5,663,-0.60868,0.19578,0.8957,0.034003,0.6868,0.0062203,0.76343,0.095,0.11375,0.49322,0.10359,21,5.9233,0.97363,0.0035555,0.076,0.78314,1.2207,29.802,34.75,103.75,25.845
187.43,55.8,150,300,0.23918,0.21818,4.75,679,-0.29087,0.2668,0.93536,0.035479,0.69919,0.023857,0.69394,0.098125,0.10938,0.46029,0.054831,19,5.8012,0.96489,0.0025434,0.138,0.52189,0.67139,78.557,38.25,84.25,19.954
169.26,73.333,300,360,0.22921,0.2452,6,571,-1.2246,0.17949,0.99561,0.015069,0.74378,0.076473,0.84517,0.095625,0.115,0.39964,0.1835,25,6.0454,0.96966,0.006003,0.094,0.78706,0.30518,20.344,31.25,98.75,20.746
194.94,66.8,240,315,0.23918,0.23359,5.5,629,-0.90848,0.19821,0.95761,0.022068,0.72231,0.062571,0.77098,0.10125,0.11438,0.49494,0.073863,20,5.8012,0.97537,0.0027682,0.11,0.66075,0.91553,42.283,35.5,106.25,27.734
185.54,74.467,390,330,0.22921,0.24064,5.5,598,-1.2181,0.16583,1.0145,0.013289,0.86375,0.050976,0.95586,0.105,0.11688,0.39415,0.22988,26,5.4348,0.98319,0.0015543,0.066,0.6618,0.42725,19.904,39,100.25,28.538
191.71,71.067,120,315,0.21925,0.23655,5.25,617,-1.046,0.24854,1.1423,0.011103,0.70571,0.20747,0.80476,0.099375,0.10875,0.37225,0.10965,25,5.1905,0.92256,0.0089746,0.108,0.60594,0.36621,16.395,43.5,93,26.836
198.54,59.867,240,270,0.25911,0.23146,5,637,-0.67696,0.28083,1.1537,0.013865,0.65713,0.23512,0.69647,0.098125,0.10938,0.49737,0.077216,22,5.1905,0.92308,0.0068325,0.108,0.51163,0.73242,41.412,38.5,102.25,26.554
211.92,55.8,120,270,0.22921,0.21335,5,692,-0.20656,0.25556,1.0712,0.022826,0.65318,0.11082,0.68419,0.098125,0.11063,0.42741,0.054058,21,5.4348,0.9292,0.0063453,0.112,0.64171,0.67139,59.862,37,99,24.918
182.9,57.2,285,285,0.24914,0.22132,5,670,-0.50278,0.3262,1.1131,0.023743,0.58067,0.20036,0.67652,0.1,0.11313,0.50349,0.072723,23,5.8012,0.90854,0.013717,0.13,0.53478,1.2817,22.672,39,94.25,23.338
240.73,45,30,240,0.20928,0.20311,4.25,717,0.70104,0.25856,0.9431,0.027909,0.67847,0.059166,0.5722,0.088125,0.10125,0.4152,0.015342,13,5.8012,0.95758,0.0031018,0.152,0.56887,0.85449,34.223,28.75,90.5,16.061
183.01,56.333,210,315,0.20928,0.21746,4.5,681,-0.27567,0.30139,1.1179,0.023882,0.67436,0.21904,0.61804,0.09375,0.10938,0.44259,0.0366,18,4.9463,0.91824,0.0062352,0.15,0.41084,1.4038,65.981,43,102,30.564
178.45,62.467,60,300,0.23918,0.21994,5.5,674,-0.47934,0.23026,0.93287,0.016877,0.63373,0.012509,0.72918,0.098125,0.10938,0.45168,0.047008,19,5.8012,0.96032,0.0037514,0.126,0.61072,0.67139,22.298,30.25,96,20.062
192.11,71.467,285,315,0.23918,0.23307,5.25,631,-0.85708,0.2121,1.0168,0.019751,0.6976,0.039841,0.84927,0.10187,0.11688,0.43914,0.13154,22,5.3127,0.95542,0.0049999,0.088,0.49312,0.36621,22.874,26.75,94,17.047
212.95,56.8,240,255,0.24914,0.20981,4.75,701,-0.37419,0.28442,1.0226,0.033034,0.58279,0.10951,0.62066,0.095,0.11125,0.44004,0.033449,16,5.4348,0.92344,0.0084688,0.22,0.41452,1.4648,37.957,37.5,87.75,20.065
182.04,71.333,240,315,0.24914,0.23201,5.25,635,-1.0403,0.17394,1.0671,0,0.78637,0.047119,0.85651,0.093125,0.10938,0.4179,0.18259,23,5.4348,0.96792,0.0031838,0.09,0.75911,0.36621,22.437,37.75,104.75,27.896
187.69,70.533,180,315,0.22921,0.22949,5.25,644,-0.93535,0.20734,1.1082,0.018406,0.78784,0.087664,0.85823,0.10375,0.11,0.42831,0.070446,21,5.4348,0.94748,0.0030683,0.118,0.74233,0.36621,19.632,35.5,94.25,22.418
178.46,55.467,225,285,0.22921,0.21525,4.75,687,-0.38035,0.23146,1.1016,0.014211,0.73081,0.17656,0.65771,0.096875,0.1125,0.47143,0.028975,20,5.1905,0.94264,0.0044444,0.134,0.47296,0.67139,18.411,31.5,92,17.944
168.36,67.533,240,315,0.22921,0.22949,5.25,644,-0.97626,0.21594,1.0672,0.019785,0.71981,0.071461,0.80494,0.099375,0.11563,0.43126,0.076107,25,5.5569,0.94907,0.0038265,0.098,0.59616,0.73242,67.187,40.75,91.75,24.397
169.66,66.333,240,315,0.22921,0.22803,5.5,649,-0.96148,0.29308,1.2804,0.0096029,0.66512,0.33434,0.74851,0.10375,0.11375,0.39083,0.10983,22,5.4348,0.90115,0.012917,0.148,0.69438,0.73242,31.636,38.25,92,23.858
185.21,68.867,210,285,0.20928,0.23411,4.75,627,-0.87316,0.18189,0.97741,0.0060116,0.87959,0,0.77517,0.1,0.115,0.44388,0.068389,21,5.3127,0.98912,0.0017488,0.098,0.59182,0.42725,60.725,32.25,94,19.879
191.52,69.067,270,300,0.20928,0.22064,4.75,672,-0.77615,0.27398,1.1327,0.010256,0.77646,0.17642,0.83228,0.09875,0.11937,0.39824,0.061152,20,4.9463,0.94393,0.0046984,0.114,0.5794,0.85449,24.834,35.75,99.75,24.764
193.73,69.667,270,285,0.24914,0.22832,5.25,648,-1.0045,0.22577,1.0947,0.017026,0.74387,0.1371,0.84803,0.10187,0.1175,0.46578,0.092596,21,4.8241,0.94809,0.0040724,0.112,0.57624,0.79346,21.465,29.5,88.25,16.96
213.3,62.267,90,285,0.19932,0.21746,4.25,681,-0.75242,0.2225,1.0144,0.0028115,0.82064,0.10022,0.8368,0.09875,0.11563,0.45551,0.030268,20,5.1905,0.97289,0.0016416,0.084,0.54007,0.79346,16.74,52,108.75,40.106
186.39,71.933,150,315,0.21925,0.23724,5.25,614,-0.96754,0.17778,0.98152,0.0060369,0.84095,0.048808,0.88481,0.098125,0.11063,0.40827,0.12691,25,5.3127,0.97834,0.0019809,0.07,0.48827,0.30518,26.46,32.5,87.25,17.531
208.54,66.267,165,300,0.21925,0.23035,4.75,641,-0.84747,0.25188,1.1409,0.002627,0.77078,0.18336,0.75925,0.1,0.11063,0.39968,0.087071,22,4.9463,0.95614,0.0053967,0.14,0.49323,0.85449,21.595,34.75,95,22.156
194.21,67.6,120,300,0.20928,0.21818,4.75,679,-0.85268,0.29657,1.1428,0.018119,0.62358,0.21415,0.76045,0.10437,0.11375,0.40614,0.10607,23,5.3127,0.92445,0.0076515,0.12,0.55669,1.0376,23.927,35.25,87,19.471
200,68.333,330,315,0.22921,0.222,5,668,-0.76907,0.25712,1.0998,0.011783,0.79746,0.15704,0.77711,0.099375,0.11625,0.45896,0.071075,20,4.9463,0.96654,0.0040485,0.07,0.46634,0.79346,32.283,57,111,47.216
204.64,65.067,30,300,0.21925,0.23857,5.25,608,-0.78524,0.16572,1.071,0,0.86716,0.044318,0.76171,0.095625,0.11188,0.44902,0.094965,22,5.0684,0.97521,0.0048649,0.09,0.51195,0.42725,33.655,26.5,98.75,17.104
